AuthorID,Author,Date,Content,Attachments,Reactions
"406129972982317068","Sidekick II#9293","16-Feb-21 10:35 PM",":aq::s29: Z.Z upgraded Archer Queen
:aq::s20: Guru upgraded Archer Queen
:bd::b2: chief steve upgraded Baby Dragon
:sm::s24: Adam upgraded Battle Machine
:slightning::b8: trrravesty upgraded Lightning
:sbowler::s2: trrravesty upgraded Bowler","",""
"406129972982317068","Sidekick II#9293","17-Feb-21 04:28 AM",":sgoblin::s4: Z.Z upgraded Goblin
:sboxer::s5: kyndawg upgraded Boxer Giant
:aq::s44: cafrsggh upgraded Archer Queen
:gw::s28: cafrsggh upgraded Grand Warden","",""
"406129972982317068","Sidekick II#9293","17-Feb-21 10:02 AM",":sbomber::s8: quirky upgraded Bomber
:aq::s2: quirky upgraded Archer Queen
:bk::s16: your grandpa upgraded Barbarian King
:sboxer::s7: ZZ.mini upgraded Boxer Giant
:sbowler::sk_unlocked: Jamesy Boii unlocked Bowler
:scanon::s3: Artizas upgraded Cannon Cart","",""
"406129972982317068","Sidekick II#9293","17-Feb-21 03:46 PM",":slava::b3: GotrekTheGreat upgraded Lava Hound
:snight::s3: GotrekTheGreat upgraded Night Witch
:scanon::s3: xanderthegreat upgraded Cannon Cart
:shog::b4: Artizas upgraded Hog Rider
:bk::s15: Guru upgraded Barbarian King
:swizard::b3: kyndawg upgraded Wizard
:sgolem::s6: Adam upgraded Golem
:sboxer::s10: Adam upgraded Boxer Giant
:aq::s21: trrravesty upgraded Archer Queen","",""
"406129972982317068","Sidekick II#9293","17-Feb-21 10:01 PM",":switch::sk_unlocked: quirky unlocked Witch
:spekka::b4: Darth Zecheriah upgraded P.E.K.K.A
:sloon::s3: chief stephen upgraded Balloon
:bk::s9: LittleAlchemist upgraded Barbarian King
:sfreeze::s2: Dylan upgraded Freeze
:gw::s18: HyperZ3 upgraded Grand Warden
:slava::sk_unlocked: chief steve unlocked Lava Hound
:srbab::s9: chief steve upgraded Raged Barbarian
:aq::s10: chief steve upgraded Archer Queen
:scanon::s16: trrravesty upgraded Cannon Cart","",""
"406129972982317068","Sidekick II#9293","18-Feb-21 04:08 AM",":sbdragon::s2: Alpha Wolf upgraded Baby Dragon/Builder Base
:sarcher::b5: Wavyboytrell upgraded Archer
:aq::s5: seanh upgraded Archer Queen
:sinvisible::sk_unlocked: rhino0117 unlocked Invisibility
:ed::sk_unlocked: trrravesty unlocked Electro Dragon
:aq::s22: trrravesty upgraded Archer Queen","",""
"406129972982317068","Sidekick II#9293","18-Feb-21 09:51 AM",":sm::s18: Z.Z upgraded Battle Machine
:aq::s34: your grandpa upgraded Archer Queen
:bk::s3: ZZ.mini upgraded Barbarian King
:Th::t8: ZZ.mini is now Town Hall 8
:sbomber::s10: Jamesy Boii upgraded Bomber
:svalk::s3: CerMaC upgraded Valkyrie
:bd::sk_unlocked: CerMaC unlocked Baby Dragon
:srbab::s7: kyndawg upgraded Raged Barbarian
:ssneaky::s13: Pedro R. upgraded Sneaky Archer","",""
"406129972982317068","Sidekick II#9293","18-Feb-21 02:24 PM","","",""
"406129972982317068","Sidekick II#9293","18-Feb-21 03:37 PM",":slightning::s4: quirky upgraded Lightning
:sk_bh::t4: chief stephen is now Builder Hall 4
:bk::48: BlackStallion97 upgraded Barbarian King
:slightning::b8: rhino0117 upgraded Lightning
:bd::b5: rhino0117 upgraded Baby Dragon
:ed::b2: rhino0117 upgraded Electro Dragon
:sm::s14: Arnold upgraded Battle Machine
:shaste::s3: Pedro R. upgraded Haste
:sk_bh::t8: Pedro R. is now Builder Hall 8
:gw::s3: trrravesty upgraded Grand Warden
:scrystal: Darth Zecheriah pushed to Crystal League","",""
"406129972982317068","Sidekick II#9293","18-Feb-21 09:43 PM",":sbeta::s5: quirky upgraded Beta Minion
:spoison::sk_unlocked: ZZ.mini unlocked Poison
:sjump::s2: Jamesy Boii upgraded Jump
:slava::sk_unlocked: seanh unlocked Lava Hound
:sbarb::b5: BigBlueAircraft upgraded Barbarian
:bk::s21: trrravesty upgraded Barbarian King
:smaster: cafrsggh pushed to Master League","",""
"406129972982317068","Sidekick II#9293","19-Feb-21 10:57 AM",":bk::s27: Jamesy Boii upgraded Barbarian King
:gw::s13: Adam upgraded Grand Warden
:sm::s25: Adam upgraded Battle Machine","",""
"406129972982317068","Sidekick II#9293","19-Feb-21 10:00 PM",":gw::s5: rhino0117 upgraded Grand Warden
:sclone::sk_unlocked: Z.Z unlocked Clone
:bk::s27: Z.Z upgraded Barbarian King
:sdragon::s2: ZZ.mini upgraded Dragon
:sk_bh::t5: ZZ.mini is now Builder Hall 5
:sgiant::b3: kyndawg upgraded Giant
:sfreeze::b2: Guru upgraded Freeze
:sbarb::b6: Guru upgraded Barbarian
:aq::s21: Guru upgraded Archer Queen
:aq::s11: chief steve upgraded Archer Queen
:sm::s2: chief steve upgraded Battle Machine
:sdragon::b3: LittleAlchemist upgraded Dragon
:scrystal: chief steve pushed to Crystal League","",""
"406129972982317068","Sidekick II#9293","20-Feb-21 05:26 AM","","",""
"406129972982317068","Sidekick II#9293","20-Feb-21 07:40 AM","","",""
"406129972982317068","Sidekick II#9293","20-Feb-21 08:41 AM",":shealer::sk_unlocked: kyndawg unlocked Healer
:sbomber::s2: kyndawg upgraded Bomber
:bk::s16: Guru upgraded Barbarian King
:shaste::b4: Arnold upgraded Haste
:slava::s2: Alpha Wolf upgraded Lava Hound
:sm::s3: chief steve upgraded Battle Machine
:sbowler::b3: trrravesty upgraded Bowler","",""
"406129972982317068","Sidekick II#9293","20-Feb-21 07:42 PM",":shealer::b4: Space Jesus upgraded Healer
:slightning::s2: ZZ.mini upgraded Lightning
:seq::sk_unlocked: ZZ.mini unlocked Earthquake
:spekka::sk_unlocked: ZZ.mini unlocked P.E.K.K.A
:bd::sk_unlocked: quirky unlocked Baby Dragon
:sbeta::s6: quirky upgraded Beta Minion
:sm::s15: Arnold upgraded Battle Machine
:scanon::s2: Alpha Wolf upgraded Cannon Cart
:schampion: Arnold pushed to Champion League","",""
"406129972982317068","Sidekick II#9293","21-Feb-21 06:23 AM",":aq::s35: Space Jesus upgraded Archer Queen
:aq::30: Z.Z upgraded Archer Queen
:gw::s5: your grandpa upgraded Grand Warden
:sbomber::s3: kyndawg upgraded Bomber
:bk::s35: Arnold upgraded Barbarian King
:sk_bh::t7: Alpha Wolf is now Builder Hall 7
:swizard::b6: chief steve upgraded Wizard","",""
"406129972982317068","Sidekick II#9293","21-Feb-21 05:08 PM",":sbat::sk_unlocked: Z.Z unlocked Bat
:sgoblin::s5: Z.Z upgraded Goblin
:svalk::sk_unlocked: ZZ.mini unlocked Valkyrie
:swb::b3: kyndawg upgraded Wall Breaker
:sjump::sk_unlocked: quirky unlocked Jump
:sfreeze::sk_unlocked: quirky unlocked Freeze
:sk_bh::t4: Darth Zecheriah is now Builder Hall 4
:bk::s27: Chris14 upgraded Barbarian King
:slightning::s2: Alpha Wolf upgraded Lightning
:shog::b4: chief stephen upgraded Hog Rider
:sarcher::s5: CerMaC upgraded Archer
:aq::s13: chief steve upgraded Archer Queen
:switch::b3: RayOut upgraded Witch
:sm::s5: seanh upgraded Battle Machine","",""
"406129972982317068","Sidekick II#9293","22-Feb-21 05:30 AM",":aq::s23: GotrekTheGreat upgraded Archer Queen
:sminer::s3: your grandpa upgraded Miner
:sgolem::b5: Nevin upgraded Golem
:sbomber::s10: Nevin upgraded Bomber
:sbomber::s4: seanh upgraded Bomber","",""
"406129972982317068","Sidekick II#9293","22-Feb-21 06:31 AM","","",""
"406129972982317068","Sidekick II#9293","22-Feb-21 06:31 AM","","",""
"406129972982317068","Sidekick II#9293","22-Feb-21 07:25 PM",":bk::s4: ZZ.mini upgraded Barbarian King
:ssneaky::s7: kyndawg upgraded Sneaky Archer
:sgoblin::s5: Guru upgraded Goblin
:aq::s3: quirky upgraded Archer Queen
:aq::s16: Darth Zecheriah upgraded Archer Queen
:sarcher::b5: BigBlueAircraft upgraded Archer
:aq::s23: trrravesty upgraded Archer Queen","",""
"406129972982317068","Sidekick II#9293","22-Feb-21 08:38 PM","","",""
"406129972982317068","Sidekick II#9293","23-Feb-21 08:56 AM",":sm::s19: Z.Z upgraded Battle Machine
:Th::t12: your grandpa is now Town Hall 12
:sgolem::sk_unlocked: ZZ.mini unlocked Golem
:sloon::b3: kyndawg upgraded Balloon
:sbomber::s4: kyndawg upgraded Bomber
:sjump::sk_unlocked: xanderthegreat unlocked Jump
:sfreeze::sk_unlocked: xanderthegreat unlocked Freeze
:sgoblin::b6: Guru upgraded Goblin
:aq::s22: Guru upgraded Archer Queen
:srbab::s8: quirky upgraded Raged Barbarian
:sboxer::s2: Darth Zecheriah upgraded Boxer Giant
:swizard::b4: tom upgraded Wizard
:slightning::s3: Alpha Wolf upgraded Lightning
:shaste::sk_unlocked: Alpha Wolf unlocked Haste
:scanon::s3: Alpha Wolf upgraded Cannon Cart
:sbomber::s7: CerMaC upgraded Bomber
:slightning::s3: LittleAlchemist upgraded Lightning
:aq::s40: HyperZ3 upgraded Archer Queen
:sskeleton::s2: Pedro R. upgraded Skeleton
:scrystal: dieselproud pushed to Crystal League
:scrystal: Darth Zecheriah pushed to Crystal League
:scrystal: RayOut pushed to Crystal League","",""
"406129972982317068","Sidekick II#9293","23-Feb-21 10:26 PM",":aq::sk_unlocked: nic unlocked Archer Queen
:Th::t9: nic is now Town Hall 9
:slightning::s3: ZZ.mini upgraded Lightning
:bk::s17: Guru upgraded Barbarian King
:sdragon::s3: quirky upgraded Dragon
:sboxer::s3: Darth Zecheriah upgraded Boxer Giant
:scanon::s9: chief steve upgraded Cannon Cart
:aq::s14: chief steve upgraded Archer Queen
:sbowler::sk_unlocked: RayOut unlocked Bowler
:sminer::sk_unlocked: RayOut unlocked Miner
:sbdragon::s8: seanh upgraded Baby Dragon/Builder Base
:gw::s4: trrravesty upgraded Grand Warden","",""
"406129972982317068","Sidekick II#9293","24-Feb-21 11:28 AM",":snight::s4: GotrekTheGreat upgraded Night Witch
:sboxer::s6: kyndawg upgraded Boxer Giant
:scanon::s9: Jamesy Boii upgraded Cannon Cart
:sbdragon::s6: quirky upgraded Baby Dragon/Builder Base
:swizard::b6: Darth Zecheriah upgraded Wizard
:aq::30: Chris14 upgraded Archer Queen
:sdrop::s3: Arnold upgraded Drop Ship
:sloon::s4: chief stephen upgraded Balloon
:sm::s26: Adam upgraded Battle Machine","",""
"406129972982317068","Sidekick II#9293","24-Feb-21 11:31 PM",":sgolem::s3: RayOut upgraded Golem
:sbowler::b2: RayOut upgraded Bowler
:snight::s6: RayOut upgraded Night Witch
:sbarb::b7: Space Jesus upgraded Barbarian
:slightning::s5: xanderthegreat upgraded Lightning
:aq::s2: xanderthegreat upgraded Archer Queen
:sinvisible::b2: BlackStallion97 upgraded Invisibility
:slightning::s5: seanh upgraded Lightning
:shog::b7: rhino0117 upgraded Hog Rider
:gw::s6: rhino0117 upgraded Grand Warden
:bk::s28: Z.Z upgraded Barbarian King
:switch::b3: Arif BURHAN upgraded Witch
:sm::s2: Alpha Wolf upgraded Battle Machine
:aq::s4: quirky upgraded Archer Queen","",""
"406129972982317068","Sidekick II#9293","24-Feb-21 11:58 PM","","",""
"406129972982317068","Sidekick II#9293","25-Feb-21 07:47 AM",":bk::s32: Space Jesus upgraded Barbarian King
:shog::b5: chief steve upgraded Hog Rider
:snight::s5: GotrekTheGreat upgraded Night Witch
:aq::s24: GotrekTheGreat upgraded Archer Queen
:sboxer::s6: Teeej23 upgraded Boxer Giant
:aq::s12: Alpha Wolf upgraded Archer Queen
:schampion: Arnold pushed to Champion League","",""
"406129972982317068","Sidekick II#9293","25-Feb-21 08:41 PM",":bk::s22: trrravesty upgraded Barbarian King
:sfreeze::s4: Arnold upgraded Freeze
:sgiant::b7: Arnold upgraded Giant
:sloon::s2: xanderthegreat upgraded Balloon
:sboxer::s7: xanderthegreat upgraded Boxer Giant
:aq::s15: chief steve upgraded Archer Queen
:bk::s5: ZZ.mini upgraded Barbarian King
:sbdragon::s2: kyndawg upgraded Baby Dragon/Builder Base
:bk::s20: Teeej23 upgraded Barbarian King
:svalk::s2: your grandpa upgraded Valkyrie
:sbdragon::s7: quirky upgraded Baby Dragon/Builder Base","",""
"406129972982317068","Sidekick II#9293","25-Feb-21 09:57 PM","","",""
"406129972982317068","Sidekick II#9293","26-Feb-21 09:59 AM",":gw::s5: trrravesty upgraded Grand Warden
:scanon::s6: Dylan upgraded Cannon Cart
:bk::s26: Dylan upgraded Barbarian King
:bk::s37: Arnold upgraded Barbarian King
:sjump::b2: Guru upgraded Jump
:bk::s18: Guru upgraded Barbarian King
:aq::s23: Guru upgraded Archer Queen
:shealing::s2: kyndawg upgraded Healing
:sgolem::sk_unlocked: nic unlocked Golem
:srbab::s7: Teeej23 upgraded Raged Barbarian
:sboxer::s7: Teeej23 upgraded Boxer Giant
:sm::sk_unlocked: Teeej23 unlocked Battle Machine
:sk_bh::t5: Teeej23 is now Builder Hall 5
:sbowler::sk_unlocked: Z.Z unlocked Bowler
:slightning::s4: Alpha Wolf upgraded Lightning
:sarcher::s6: Alpha Wolf upgraded Archer
:aq::s15: Alpha Wolf upgraded Archer Queen
:sfreeze::s4: Chris14 upgraded Freeze
:sgold: your grandpa pushed to Gold League","",""
"406129972982317068","Sidekick II#9293","26-Feb-21 11:49 PM",":aq::s24: trrravesty upgraded Archer Queen
:shealer::b4: Dylan upgraded Healer
:sbowler::b3: Adam upgraded Bowler
:aq::46: Adam upgraded Archer Queen
:sm::s16: Arnold upgraded Battle Machine
:srbab::s14: Space Jesus upgraded Raged Barbarian
:scanon::s10: chief steve upgraded Cannon Cart
:slightning::s4: ZZ.mini upgraded Lightning
:slightning::b7: GotrekTheGreat upgraded Lightning
:sdragon::b5: Z.Z upgraded Dragon
:aq::s32: Z.Z upgraded Archer Queen
:sm::s20: Z.Z upgraded Battle Machine","",""
"406129972982317068","Sidekick II#9293","27-Feb-21 12:26 PM",":bk::s6: ZZ.mini upgraded Barbarian King
:sbdragon::s3: kyndawg upgraded Baby Dragon/Builder Base
:bk::s21: Arif BURHAN upgraded Barbarian King
:scanon::s4: Alpha Wolf upgraded Cannon Cart
:sm::s3: Alpha Wolf upgraded Battle Machine
:sgoblin::s4: your grandpa upgraded Goblin
:sgold: Teeej23 pushed to Gold League","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 02:14 AM",":ed::b2: trrravesty upgraded Electro Dragon
:bd::s2: Space Jesus upgraded Baby Dragon
:sdrop::s2: Chris14 upgraded Drop Ship
:sminion::s2: Guru upgraded Minion
:bk::49: BlackStallion97 upgraded Barbarian King
:shealing::s2: seanh upgraded Healing
:sskeleton::sk_unlocked: seanh unlocked Skeleton
:aq::s6: seanh upgraded Archer Queen
:sm::s4: Alpha Wolf upgraded Battle Machine
:shealer::s3: chief steve upgraded Healer
:smaster: Chris14 pushed to Master League","",""
"384367680955744266","BlackStallion97#1505","28-Feb-21 04:08 AM","!upgrade","",""
"384367680955744266","BlackStallion97#1505","28-Feb-21 04:08 AM","</upgrade:811050439767228447> ","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 04:08 AM","â€‹","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 04:08 AM","â€‹","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 04:08 AM","","",""
"802848808627077131","ArnoldCoC#1155","28-Feb-21 04:10 AM","!upgrade","",""
"802848808627077131","ArnoldCoC#1155","28-Feb-21 04:10 AM","</upgrade:811050439767228447> ","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 04:10 AM","â€‹","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 04:10 AM","","",""
"406129972982317068","Sidekick II#9293","28-Feb-21 03:03 PM",":scanon::s13: RayOut upgraded Cannon Cart
:sbowler::b2: Space Jesus upgraded Bowler
:svalk::b4: CerMaC upgraded Valkyrie
:bk::s6: xanderthegreat upgraded Barbarian King
:scanon::s2: ZZ.mini upgraded Cannon Cart
:Th::t9: ZZ.mini is now Town Hall 9
:sbomber::s2: Teeej23 upgraded Bomber
:aq::s17: Teeej23 upgraded Archer Queen
:aq::s16: Alpha Wolf upgraded Archer Queen
:sskeleton::b3: Pedro R. upgraded Skeleton
:sbdragon::s14: Pedro R. upgraded Baby Dragon/Builder Base
:sgold: CerMaC pushed to Gold League","",""
"406129972982317068","Sidekick II#9293","01-Mar-21 03:58 AM",":sm::s15: Space Jesus upgraded Battle Machine
:aq::s31: Chris14 upgraded Archer Queen
:scanon::s13: Guru upgraded Cannon Cart
:bk::s19: Guru upgraded Barbarian King
:scanon::s3: ZZ.mini upgraded Cannon Cart
:sbeta::s5: kyndawg upgraded Beta Minion
:sbat::sk_unlocked: GotrekTheGreat unlocked Bat
:sboxer::s9: GotrekTheGreat upgraded Boxer Giant
:sminion::b6: Pedro R. upgraded Minion
:shealer::b4: chief steve upgraded Healer
:sboxer::s9: chief steve upgraded Boxer Giant
:aq::s16: chief steve upgraded Archer Queen","",""
"406129972982317068","Sidekick II#9293","01-Mar-21 07:41 AM","","",""
"406129972982317068","Sidekick II#9293","01-Mar-21 07:41 AM","","",""
"406129972982317068","Sidekick II#9293","01-Mar-21 03:48 PM",":bk::s33: Space Jesus upgraded Barbarian King
:ww::sk_unlocked: your grandpa unlocked Wall Wrecker
:aq::s35: your grandpa upgraded Archer Queen
:shealing::b6: chief steve upgraded Healing
:scrystal: Pedro R. pushed to Crystal League","",""
"406129972982317068","Sidekick II#9293","02-Mar-21 03:02 AM",":sclone::b5: Adam upgraded Clone
:sgiant::b8: Adam upgraded Giant
:shealer::b5: Adam upgraded Healer
:sm::s27: Adam upgraded Battle Machine
:sk_bh::t6: xanderthegreat is now Builder Hall 6
:sminion::s3: Guru upgraded Minion
:slightning::s5: ZZ.mini upgraded Lightning
:sbeta::s6: kyndawg upgraded Beta Minion
:bk::s29: Z.Z upgraded Barbarian King
:sbdragon::s8: quirky upgraded Baby Dragon/Builder Base
:sk_bh::t9: Pedro R. is now Builder Hall 9","",""
"406129972982317068","Sidekick II#9293","02-Mar-21 12:42 PM",":bk::s28: Chris14 upgraded Barbarian King
:svalk::sk_unlocked: xanderthegreat unlocked Valkyrie
:sfreeze::b6: rhino0117 upgraded Freeze
:shealer::b5: rhino0117 upgraded Healer
:sicegolem::b3: rhino0117 upgraded Ice Golem
:aq::s42: rhino0117 upgraded Archer Queen
:sminer::b3: Arif BURHAN upgraded Miner
:slightning::s5: Alpha Wolf upgraded Lightning
:sarcher::b7: Alpha Wolf upgraded Archer
:shealer::b4: Alpha Wolf upgraded Healer
:sgoblin::s5: your grandpa upgraded Goblin
:aq::s5: quirky upgraded Archer Queen","",""
